isoform	associated_gene	chrom	start	end
f7ceb251-5328-4b62-a474-6de8050a35e8	IGHV1-18_IGHG2_IGHV1-24	chr14	105643841	106277043
8e2e8aef-408a-498a-85e7-7c114c5bd766	IGHG2_IGHV1-24	chr14	105643905	106277043
031b7bc7-775a-4622-aa52-fe46aa0f8d10	IGHG1	chr14	105668109	105748266
0a07e058-d9d2-4500-8531-346a81cab917	IGHV2-5_IGHG1	chr14	105668109	106038365
11da358f-3ee4-4942-8a13-91e52c4814b3	IGHV1-2_IGHG1	chr14	105668109	105987083
2de45eaf-9605-44cf-b374-8cef8c255712	IGHV3-11_IGHG1	chr14	105668109	106117204
35b850dd-7cd7-4fd0-a11f-b346a4c1333c	IGHGP_IGHV1-69D	chr14	105668109	106762588
486aa6f6-7ae2-4882-9c9b-8427295df6bf	IGHV3-11_IGHG1	chr14	105668109	106117204
52855306-6731-4773-a92c-e0d82f82291f	IGHV6-1_IGHG1	chr14	105668109	105940253
595ee9b4-742b-4ddc-9834-cdbe86c56fbe	IGHV6-1_IGHG1	chr14	105668109	105940253
832247ad-0345-4b8d-8a46-55583f45d81f	IGHV3-11_IGHG1	chr14	105668109	106117204
a35c3d1c-6cb8-4a5d-9d8b-a648373e42a6	IGHV3-23_IGHV3-20_IGHG1	chr14	105668109	106269140
a8eae56f-a58f-419b-be86-b4db4e27efbb	IGHV1-2_IGHG1	chr14	105668109	105987083
b0552f24-d66c-49ab-bc15-b974cb0c668a	IGHV1-2_IGHG1	chr14	105668109	105987083
bb559adb-d525-4367-a547-f092cd5eebd6	IGHV1-2_IGHG1	chr14	105668109	105987083
c5f44e02-5842-4ff9-85da-cc9ae8906abe	IGHV1-2_IGHG1	chr14	105668109	105987083
feb5698b-61e4-45a1-b237-b6ee5c11ff46	IGHV2-5_IGHG1	chr14	105668109	106038365
1eb4c9f9-e574-4ecc-9554-e8ab00b63106	IGHG1	chr14	105668111	105747991
1856df62-c145-4327-9611-c398290150c7	IGHV6-1_IGHG1	chr14	105668131	105940253
22afa768-5376-4378-b846-70c24b6d7c17	IGHA1_IGHV3-72_IGHV3-15	chr14	105701520	106791233
0a555c51-df20-48b0-92c4-e0cadda40975	IGHA1	chr14	105703994	105710731
0d99fb9e-68cd-4109-b6ba-4ba795ca0ee8	IGHA1_IGHV3-23	chr14	105703994	106269140
0e1c6d70-3fed-4db7-821f-3f181008f52d	IGHA1_IGHV1-2	chr14	105703994	105987083
12725ec8-3f95-42fa-b4b9-a97b38d5c173	IGHV3-11_IGHA1_IGHV3-48	chr14	105703994	106538344
12849db0-d783-47c6-88bd-307ad5b65c3d	IGHA1_IGHV1-2_IGHV5-10-1	chr14	105703994	106108464
15416199-99da-45c7-85af-ce7352fe80c7	IGHA1	chr14	105703994	105862028
1f9aff37-3d2a-4d09-80a4-9b3c471159a9	IGHA1	chr14	105703994	105864260
320bf993-f8d8-4fbf-89a4-15e42999bd22	IGHA1_IGHV3-20_IGHV3-43	chr14	105703994	106470800
4ada2e04-c471-44f6-b664-bf6c49f30e25	IGHA1_IGHV1-2	chr14	105703994	105987083
4b75841b-1089-4abe-b849-a07d564c6a69	IGHV3-48_IGHA1_IGHV3-38	chr14	105703994	106538344
5753823b-6b0b-471c-8e81-8d06246af89e	IGHV2-5_IGHA1	chr14	105703994	106038365
6314f7cd-68ea-4c8d-98f5-05171cd12f3c	IGHA1	chr14	105703994	105864260
720f1f29-3414-4347-9167-3b1cde839c00	IGHA1	chr14	105703994	105862028
780c1def-a89c-417d-b3ee-8c424ed34e7f	IGHA1_IGHV1-46	chr14	105703994	106511610
844846fa-5d50-4ee3-b3da-0da209bfe447	IGHA1_IGHV1-2	chr14	105703994	105987083
9e456fbf-7573-485d-82dd-1f5c7408c287	IGHA1_IGHV1-2	chr14	105703994	105987083
a85388e8-75b7-4fd5-bf5e-ae85703515b7	IGHV3-48_IGHA1_IGHV3-43	chr14	105703994	106538344
ae2f7cbe-bf24-4461-b047-76648192d525	IGHA1	chr14	105703994	105710538
c8de9c21-5371-4fd9-b1ac-d06866d006c5	IGHA1	chr14	105703994	105710731
e432057b-c88a-435e-bd58-f40855136066	IGHA1	chr14	105703994	105862028
053ab6e8-d202-4219-a451-c2040023edff	IGHA1_IGHV3-7_IGHV3-23	chr14	105707117	106269140
07559dcb-8645-493b-a26b-5304a742a0d7	IGHA1_IGHV1-2	chr14	105707117	105987083
078c3e50-1fcd-4484-819e-79d919246290	IGHV3-48_IGHA1_IGHV3-21	chr14	105707117	106538344
079fda5f-d459-4baf-a642-3f7dddf8d111	IGHV3-11_IGHA1_IGHV3-48	chr14	105707117	106538344
081302b3-a663-45ec-9b3c-d42cf1073584	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
0b7c5171-bd49-4223-882d-3b6bc8fa2a50	IGHA1	chr14	105707117	105863862
0d12d704-f0e7-4c71-8704-bf66ab67d8cb	IGHA1_IGHV3-20_IGHV3-53	chr14	105707117	106593183
10fc3f61-feb8-4ac0-9d56-7e41e63aac77	IGHA1_IGHV3-65_IGHV3-74	chr14	105707117	106810963
12e9c746-5fac-4347-8fb5-c6b0dd629b42	IGHA1_IGHV1-46	chr14	105707117	106511610
164a8194-c7c8-4774-afb1-8d4f5d9f5937	IGHV4-28_IGHA1_IGHV4-59	chr14	105707117	106627715
16829fb0-38a1-49ae-98a6-4f88af35e649	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
16cd2f3d-92ce-4b0b-b463-5f9ffb762311	IGHV3-11_IGHA1_IGHV3-48	chr14	105707117	106538344
1bb01f27-4615-4000-a73b-a93329dc4424	IGHA1_IGHV1-2_IGHV5-10-1	chr14	105707117	106108464
1ead1d6b-cfec-48df-a7b1-534bb920309e	IGHA1	chr14	105707117	105904841
1f77e12e-7c5a-4e96-a17c-bf98e4080a96	IGHV3-64D_IGHA1_IGHV3-11	chr14	105707117	106117204
28306022-1b0f-4f90-b3af-864fa592fb69	IGHA1_IGHV1-2	chr14	105707117	105987083
29d9c483-6079-42da-bf9b-209aeb47264c	IGHA1_IGHV3-7	chr14	105707117	106062683
2c229273-a2ea-4563-a28c-6af732e82c05	IGHA1_IGHV1-18_IGHV1-69D	chr14	105707117	106762588
2ee16fc3-91a6-4145-9372-a321bdc91e1a	IGHV2-5_IGHA1	chr14	105707117	106038365
30dd665a-e1d0-4752-8bf8-bfa04776a8d0	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
35c3dba6-34b3-4849-aa8f-e356194c3ae1	IGHV3-11_IGHA1_IGHV3-21	chr14	105707117	106235594
35f46eb9-39d7-4648-9fe7-20389f685f42	IGHA1_IGHV1-18_IGHV1-69	chr14	105707117	106715181
3902315c-f320-4e4e-9d65-bdfc60564ccf	IGHV3-23_IGHA1_IGHV3-22	chr14	105707117	106269140
3965c3f5-38ae-4608-a53f-09b718746e59	IGHA1_IGHV1-2	chr14	105707117	105987083
3a809807-72fb-4e45-b1aa-6e0631517c78	IGHA1	chr14	105707117	105710538
4107fe3b-f32e-4c7a-8709-286d7441d11f	IGHV3-11_IGHA1	chr14	105707117	106117204
43fe2e5f-3a27-4c3a-b62c-6ec2fca233a3	IGHA1	chr14	105707117	105885492
45fd0c1d-7356-412e-a31f-563ef1c32186	IGHV3-11_IGHA1_IGHV3-21	chr14	105707117	106235594
47fcf08d-7bf0-4bb5-8228-18c9e505f42e	IGHA1	chr14	105707117	105864260
4a69967e-17b4-4d06-b1e8-913df38c7151	IGHA1_IGHV1-2	chr14	105707117	105987083
4ada5c97-ade6-472a-836b-15f0f509a449	IGHV3-11_IGHA1_IGHV3-48	chr14	105707117	106538344
4d59eea4-1099-4bda-9d1f-5453b5f1fdda	IGHA1_IGHV1-2_IGHV5-10-1	chr14	105707117	106108464
4d6b75cf-9f80-4c09-95bc-447687c2053f	IGHA1	chr14	105707117	105864260
4f840a05-478f-4c32-b266-2aff5b598899	IGHA1	chr14	105707117	105710731
504371c9-5e81-4954-8ba4-6c37ac808e72	IGHA1_IGHV4-39_IGHV4-59	chr14	105707117	106627715
50d63d3e-a4b6-4108-8800-692c4c4106fb	IGHA1_IGHV3-60_IGHV3-64	chr14	105707117	106658258
55f768da-1963-47d2-8094-926714d8b529	IGHV2-5_IGHA1	chr14	105707117	106038365
59c6ea68-c9e2-4f93-8fe1-637fc779f2eb	IGHA1_IGHV1-2	chr14	105707117	105987083
5aba6faf-2ed1-4b15-9057-7bd7255bd97d	IGHA1_IGHV1-2	chr14	105707117	105987083
60f79c1e-b136-4933-81db-010db613c574	IGHV3-48_IGHA1_IGHV3-43	chr14	105707117	106538344
622499aa-29a3-44a5-a028-5a1fa4b480b6	IGHA1_IGHV1-2	chr14	105707117	105987083
6872f490-0b0f-41dd-b774-14295dc4812d	IGHA1_IGHV3-7	chr14	105707117	106062683
68ca0a9d-5688-43a0-8908-fb21b31b6b16	IGHV3-11_IGHA1	chr14	105707117	106117204
693d7240-bd12-48a1-9cf1-d3ad0bd6875e	IGHV3-64D_IGHA1_IGHV3-11	chr14	105707117	106117204
6d024ae6-5ee3-4b42-a032-98ea3aea0421	IGHA1_IGHV1-2	chr14	105707117	105987083
7041385d-f58e-4254-8247-72e8963147fa	IGHV2-5_IGHA1	chr14	105707117	106038365
737ca0a1-c4b3-468f-97e7-271f68c72539	IGHA1_IGHV1-69D_IGHV1-69	chr14	105707117	106762588
77898325-c851-428c-8445-56890e426626	IGHV3-48_IGHA1_IGHV3-43	chr14	105707117	106538344
7b5e81b4-818b-4756-8203-a4379bf6ccae	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
7c183649-daac-495b-876b-07e85ba63d30	IGHA1_IGHV1-2	chr14	105707117	105987083
7da266aa-9731-4d68-bb20-e199ad0488cc	IGHA1_IGHV3-20_IGHV3-53	chr14	105707117	106593183
81d6bf77-0e6c-4309-a86b-150fcb1c433d	IGHA1_IGHV6-1	chr14	105707117	105940253
822b192a-20cb-4a6d-ac6a-aee2bbc38970	IGHV3-48_IGHA1_IGHV3-20	chr14	105707117	106538344
83ea8574-6064-49a7-8cbd-5556e94edce4	IGHA1_IGHV1-2	chr14	105707117	105987083
84ab027c-da36-463a-bd09-becbf19627f4	IGHV3-11_IGHA1	chr14	105707117	106117204
84bd36de-716b-4166-aa28-6d01e46cd5fc	IGHA1	chr14	105707117	105748266
864cf199-1a31-4647-89a3-6d227578f859	IGHA1_IGHV6-1	chr14	105707117	105940253
86f6b93c-c8d0-46bd-958b-e7cf2e60bdea	IGHA1	chr14	105707117	105710731
8bb4c051-89f3-40b5-91cf-a47c70f3f39f	IGHV3-11_IGHA1_IGHV3-21	chr14	105707117	106235594
8c4d72e8-3d4b-432c-98f7-55826f0fdd98	IGHA1_IGHV7-27_IGHV1-46	chr14	105707117	106511610
8ca17224-cc72-4671-b913-f923ba646eee	IGHA1	chr14	105707117	105905490
914338bb-bc77-4195-8a86-c0b428ca090a	IGHA1_IGHV3-53	chr14	105707117	106593183
927839b0-6789-41d1-857b-9f7a4f16f04e	IGHA1_IGHV1-2	chr14	105707117	105987083
945a43e6-e51f-476b-831e-2b5400d8c94b	IGHA1_IGHV1-46	chr14	105707117	106511610
9518caab-d8b5-4128-9ae6-aa7d730c2642	IGHA1_IGHV1-2	chr14	105707117	105987083
954f0d0f-1845-4d1c-85c7-8f9db19fa50d	IGHV3-11_IGHA1_IGHV3-48	chr14	105707117	106538344
9577e14c-c0db-4020-9ee9-e290f7bb3ad3	IGHA1	chr14	105707117	105865250
9a68e0ce-5775-416f-a8c9-2f518a576e91	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
9b7fbe93-88c5-4b87-ba8a-d2fb2b051a7e	IGHV3-48_IGHA1_IGHV3-22	chr14	105707117	106538344
9c212f3b-03ee-49ef-b14f-ceeb2157db8b	IGHV3-11_IGHA1	chr14	105707117	106117204
9d36ea29-866c-4691-8b11-d1d8d64da93e	IGHA1_IGHV1-2	chr14	105707117	105987083
9e9db401-fd68-4d76-8181-f42d655d8eeb	IGHA1	chr14	105707117	105710179
a14a6c6c-2d67-4681-b79f-78ee53ed5c8a	IGHA1_IGHV3-23	chr14	105707117	106269140
a4907dd1-3b98-4e43-b653-0ae145a0d5f1	IGHV2-5_IGHA1	chr14	105707117	106038365
a86fa2ff-e482-472e-bfef-510c42dfe571	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
a894e332-696c-4fd2-861e-eb1f1ce408d1	IGHA1	chr14	105707117	105863862
abc01883-fd05-4f54-9fe8-f15171d1a9b7	IGHA1	chr14	105707117	105864260
abc80eeb-53b9-4291-ab31-ffcb42462d10	IGHV3-11_IGHA1_IGHV3-48	chr14	105707117	106538344
ad119fac-68f9-496c-bd77-83d6f34e18dd	IGHA1	chr14	105707117	105862134
b2d61372-d1b5-4bd6-934a-1bd8882163a6	IGHA1_IGHV3-7	chr14	105707117	106062683
b35b8a11-16f5-41e1-bb99-762efc4b0ed0	IGHA1_IGHV1-46	chr14	105707117	106511610
b39853c6-0ce4-4679-9f12-6555e55be3b7	IGHA1_IGHV3-53	chr14	105707117	106593183
b415faeb-e5ed-4cd8-93c9-350e7febc04b	IGHA1_IGHV4-55_IGHV4-59	chr14	105707117	106627715
ba1cf3d5-426e-44d7-9441-3357c9311f60	IGHA1	chr14	105707117	105712855
bd9192c8-d2ff-42fe-8598-8887248c4d31	IGHV3-48_IGHA1_IGHV3-43	chr14	105707117	106538344
bd98ec35-bfb2-4319-a803-f86f0f057a1a	IGHV3-11_IGHA1_IGHV3-21	chr14	105707117	106235594
bfd3f77d-2eda-4d2b-b146-df37eea9ad62	IGHV3-11_IGHA1	chr14	105707117	106117204
c4d49eaa-b5e5-47c1-bfc5-677ed28eac2a	IGHV3-11_IGHA1	chr14	105707117	106117204
c721b51e-505f-49f4-bb6d-e12189043460	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
cded1099-0a38-4ca9-b6c7-26e9538af378	IGHA1_IGHV4-39_IGHV4-59	chr14	105707117	106627715
dc73f587-6687-4abd-8495-53dbf70e8151	IGHV3-11_IGHA1	chr14	105707117	106117204
e0fce33e-e2e6-4922-9799-b9f3a7a84bcc	IGHV3-48_IGHA1_IGHV3-38	chr14	105707117	106538344
e35d8631-cf05-4cc0-ad84-9c7565ab553f	IGHA1	chr14	105707117	105864635
e4431811-5eb3-46ff-9ce3-d002627a9cb7	IGHV3-11_IGHA1	chr14	105707117	106117204
e46a618f-2377-4976-ba3f-9a40acdbab8d	IGHA1_IGHV1-2	chr14	105707117	105987083
e4a1a8b6-7018-4db5-b58f-1b1b910d9dd1	IGHA1_IGHV3-7	chr14	105707117	106062683
e5e5b136-c7eb-4c70-b789-82ae3e34115d	IGHA1_IGHV4-55_IGHV4-59	chr14	105707117	106627715
f185dc1d-49d1-4bce-a54a-477ced11cf69	IGHV3-11_IGHA1_IGHV3-48	chr14	105707117	106538344
f7837882-0e48-4ad5-991d-a22eb6389ea7	IGHA1_IGHV4-59	chr14	105707117	106627715
f8ef43f4-8c1d-43fb-ba48-7c1429245edb	IGHV3-48_IGHA1_IGHV3-33	chr14	105707117	106538344
fa0b174a-d6ae-4e20-bdfa-2edc9468efa7	IGHV2-5_IGHA1	chr14	105707117	106038365
09aab5b9-fda4-4029-94a0-31ade46d89b7	IGHV3-64D_IGHA1_IGHV3-23	chr14	105707788	106269140
a82aca48-2d12-472e-8b2c-486dad79d99b	IGHA1_IGHV4-55_IGHV4-59	chr14	105707945	106627715
4910f259-0258-4c2a-b325-7405d25f67f1	IGHA1_IGHV3-74	chr14	105708358	106810963
033e61df-6863-4c0c-9bcd-71113eea820e	IGHG1	chr14	105736342	105748266
05c6fb0e-38ab-4eca-9ecc-75f3ae613794	IGHV3-23_IGHV3-7_IGHG1	chr14	105736342	106269140
224cc3db-d9bb-4b73-a819-c6781a45bf0f	IGHG1	chr14	105736342	105748266
24cc82d3-a993-49e6-8a49-f5ef7f854521	IGHG1	chr14	105736342	105748266
313665df-298e-424c-9c25-ef4b88219fe1	IGHG1_IGHV1-69	chr14	105736342	106715181
327d9e47-d478-45d6-8c55-e8fd6b1d3d0a	IGHV1-2_IGHG1	chr14	105736342	105987083
37fc7abb-b75b-4b67-902a-aef600dadd1f	IGHG1	chr14	105736342	105747991
396d6656-bb8e-408e-a031-2c8e0c222eae	IGHG1_IGHV1-46	chr14	105736342	106511610
4fdcc398-658b-4e58-9cb9-a689226b66e4	IGHV4-59_IGHG1	chr14	105736342	106627715
60776c07-379d-489e-bc67-564cc3c04c7c	IGHG1_IGHV3-74	chr14	105736342	106810832
607ff773-4cc5-4d4d-8fe8-4e0cea0e3912	IGHV2-5_IGHG1	chr14	105736342	106038365
63450b19-4b67-4760-8c77-3ed1a73e22ab	IGHG1_IGHV1-46	chr14	105736342	106511610
78034572-a160-474b-b482-9ada5192e5cc	IGHV3-11_IGHG1	chr14	105736342	106117204
81ffdb58-ceb8-4a12-bcc7-2dc7248882b8	IGHG1_IGHV3-74	chr14	105736342	106810963
90c2d1f1-6860-44ac-b1f4-6dbb653937c6	IGHG1	chr14	105736342	105905490
df1111fd-151e-4b32-8208-135d2c5d157f	IGHG1	chr14	105736342	105917751
e4460d50-7ecf-48d5-acf8-06ce27a410ae	IGHG1	chr14	105737221	105748266
eaea2dab-51fb-434f-b1db-c5379aa4ea8e	IGHG1	chr14	105739631	105747991
01c1f25b-9562-45f3-8b07-d8361f45c793	IGHV3-23_IGHG1_IGHV3-15	chr14	105741337	106269140
0c862c66-d91f-4f6a-90dd-25f038829812	IGHG1	chr14	105741337	105748266
101bff7a-fe34-4348-8d12-8feb6e7c0c0e	IGHG1_IGHV3-74	chr14	105741337	106810963
10b825a8-2686-4f00-875b-77b696fc6a8e	IGHG1_IGHV3-53	chr14	105741337	106593183
11d3e1f2-773f-4341-ab52-db02d740bee0	IGHV1-2_IGHG1	chr14	105741337	105987083
18f5d8c4-51da-4756-aa50-14be93fe0deb	IGHV3-11_IGHG1_IGHV3-21	chr14	105741337	106235594
1a71fa5b-70b7-4497-a900-a3c06dc6b3d2	IGHG1	chr14	105741337	105748266
1f8a0a60-ab18-4786-9af7-f6f69985d1c0	IGHV2-5_IGHG1	chr14	105741337	106038365
223c23ff-7d1e-4c19-9f16-c3898bff8c4d	IGHG1	chr14	105741337	105748266
35c0901a-9ea7-4ff3-a739-b61e233c94f1	IGHG1	chr14	105741337	105864260
3b960661-5431-4976-b8e9-08fbbb39826a	IGHV3-23_IGHV3-22_IGHG1	chr14	105741337	106269140
4203e572-e5bb-41b2-bf21-028b9ac0f78f	IGHG1_IGHV1-24	chr14	105741337	106277043
47b1aa1b-99d6-4a4d-a609-2a29588ca827	IGHV3-11_IGHG1	chr14	105741337	106117204
4b72c612-4616-4d00-b375-14562f66e36b	IGHG1_IGHG3	chr14	105741337	105864214
4eae861b-ddc9-4063-bfaa-7f26d583b1dc	IGHG1	chr14	105741337	105905490
50d590c3-6122-444d-885f-d0dfddc53091	IGHG1	chr14	105741337	105864260
519fb780-4a52-4acd-aeed-7c3fa0c6eb07	IGHV3-11_IGHG1_IGHV3-21	chr14	105741337	106235594
582aa2b1-e620-4ab1-b495-2ff71b1b70ad	IGHG1_IGHV3-72	chr14	105741337	106791233
58e09899-2a69-43f0-b911-f9b771397f81	IGHV3-20_IGHG1_IGHV3-74	chr14	105741337	106810963
5943f7b9-b421-47e3-8251-fde531dc070a	IGHV3-69-1_IGHG1_IGHV3-74	chr14	105741337	106810963
62e097b4-3f83-4c99-a7bd-7dbc3e31400c	IGHG1	chr14	105741337	105747991
6b657c2d-548f-4f40-b036-81b02363051e	IGHV3-11_IGHV3-48_IGHG1	chr14	105741337	106538344
6f3e4ac0-40e3-4b0f-97c4-f3ee50e5157c	IGHV3-11_IGHG1	chr14	105741337	106117204
720d4433-d7ea-4601-ab1c-635bdbf018cf	IGHV3-11_IGHG1	chr14	105741337	106117204
75c8a2a2-2c60-4670-b612-93128e5edd03	IGHV3-23_IGHV3-64D_IGHG1	chr14	105741337	106269140
80396ca5-e2d6-47fa-af09-e8e02e5a8323	IGHV3-11_IGHG1	chr14	105741337	106117204
8093bfbe-7bbb-4acd-b327-e21c6166932d	IGHV3-11_IGHG1	chr14	105741337	106117204
8c9f3838-a6ad-49de-9674-c607763781d3	IGHV3-73_IGHV3-30_IGHG1	chr14	105741337	106803233
8d6afee8-c211-4b02-8507-0129e569e3c6	IGHV3-23_IGHV3-22_IGHG1	chr14	105741337	106269140
909868ae-bbdc-4a66-9770-94515fc8087b	IGHV3-73_IGHV3-64D_IGHG1	chr14	105741337	106803233
92d42d66-5725-49bc-8fc1-70e33a81e0cc	IGHV3-11_IGHV3-7_IGHG1	chr14	105741337	106117204
a18c9958-8d9f-491b-8d65-459382a285db	IGHG1	chr14	105741337	105748266
a44d13a3-c1a3-4dde-b964-b2f8f6d05270	IGHV1-2_IGHG1	chr14	105741337	105987083
a90d853b-ebe4-4068-a83a-e7a5cab8a777	IGHV2-5_IGHG1	chr14	105741337	106038365
aa6de3d8-0f9a-4462-8c4f-378004ebd7fa	IGHG1	chr14	105741337	105748266
b305d1a8-892f-4071-9c54-ba6ddbf21cc9	IGHV1-2_IGHG1_IGHV5-10-1	chr14	105741337	106108464
b56fcbbd-a018-4c40-b28d-9f821935d0f7	IGHG1_IGHV3-74	chr14	105741337	106810963
b75857f1-ffbe-46eb-88c6-7fbb8df7e430	IGHG1_IGHV3-74	chr14	105741337	106810963
b805ddb3-7d13-43eb-90aa-ac98fbb4fef3	IGHV3-23_IGHV3-7_IGHG1	chr14	105741337	106269140
b9f9865b-f42f-4bf9-9b0a-8d3272bab897	IGHV3-11_IGHG1_IGHV3-21	chr14	105741337	106235594
c6d871ac-8c9c-49bc-bacc-4f663f2d31b0	IGHG1	chr14	105741337	105863862
cac7bf70-9847-49fc-8f4f-a6756b8962d0	IGHV1-2_IGHG1_IGHV1-3	chr14	105741337	106005574
cdd824d2-aa6c-4b69-9b1f-db91fd2d84ed	IGHV3-23_IGHV3-22_IGHG1	chr14	105741337	106269140
d4558be5-6cc9-4c25-9003-aaed12586bb5	IGHV3-11_IGHG1	chr14	105741337	106117204
db6e36a0-944d-4c3b-b853-ca7c78c37cb3	IGHG1_IGHV1-46	chr14	105741337	106511610
dcf6a251-7e64-4151-8dc8-fa9afb0c3eb3	IGHV6-1_IGHG1	chr14	105741337	105940253
ddaa35e9-9239-4308-990c-28b2a3ea8835	IGHV1-2_IGHG1	chr14	105741337	105987083
def14e47-fb0d-4090-a8d3-1a673e1ef142	IGHV1-2_IGHG1_IGHV1-3	chr14	105741337	106005574
e683be78-6559-477f-bf4f-2d46d03974c3	IGHV3-23_IGHV3-64D_IGHG1	chr14	105741337	106269140
e9b48d88-f9ff-4395-b06b-d895ff2357bb	IGHV1-2_IGHG1	chr14	105741337	105987083
ec9f2941-0e0a-4bea-8393-03695c1e209b	IGHV1-2_IGHG1	chr14	105741337	105987083
f250ef83-494d-43bd-8de7-beaffeb7cd85	IGHG1_IGHV3-74	chr14	105741337	106810963
f476451f-4638-4b52-b0c5-bb5ab4f2f7ae	IGHV6-1_IGHG1	chr14	105741337	105940253
f6e9c1fc-860c-40ec-9695-ebbf5deb7c05	IGHV1-2_IGHG1	chr14	105741337	105987083
f76fe412-2424-4a87-9b96-ed0931c5724d	IGHV3-11_IGHV3-23_IGHG1	chr14	105741337	106269140
4bdd5986-9d6c-4185-a271-8a7b89cec692	IGHV6-1_IGHG1	chr14	105741468	105940253
fa455ebf-52c0-46f1-b3f7-71c920d259f9	IGHV3-23_IGHV3-22_IGHG1	chr14	105741468	106269140
1c741cd9-5238-48a7-b88b-ab3f4bf9967e	IGHG3	chr14	105764502	105775626
7ad477df-aebe-4ebc-9c73-cb04b6bbe3f0	IGHG3	chr14	105764502	105862028
fb2ec866-fe7d-42c2-a26a-6c4dab8fcc85	IGHV2-5_IGHG3	chr14	105764502	106038365
14fc4f05-e1d6-499c-b50f-10880baeb8d5	IGHG3	chr14	105769101	105774121
173862a3-1eeb-4880-8c8e-174e8fc1f56b	IGHG3	chr14	105769101	105775626
31b6bed5-bef4-4aba-a4bc-0b62dacf9cf0	IGHG3	chr14	105769101	105775626
510d5aca-8993-4440-9071-359b66abd85d	IGHG3	chr14	105769101	105775626
56df5b82-bdb6-4be4-92aa-e7bc3cd0d50a	IGHG3	chr14	105769101	105775626
87a91122-d6a3-4c16-aa9c-be4e2a675a97	IGHV3-11_IGHG3	chr14	105769101	106117204
887d565e-1012-4117-8c78-cda1f568042d	IGHV1-2_IGHG3	chr14	105769101	105987083
bceb2333-7d04-4e6a-8cdb-d17ff6af1b2d	IGHG3	chr14	105769101	105862281
c1c1020d-ffca-402d-aecd-8ca32b370abb	IGHG3	chr14	105769101	105774121
d8f57b2a-43d8-4f71-acbe-d37175dd79b8	IGHG3	chr14	105769101	105864260
e64fd2d6-f1fa-47f2-86e5-f49e7d02dc41	IGHV2-5_IGHG3	chr14	105771116	106038365
b750f5b8-c70b-4cfd-972d-1da7e780026c	IGHV6-1_IGHG3	chr14	105771183	105940253
015be4ea-d52b-4854-bbfb-e63250bce993	IGHD	chr14	105836764	105862028
0334c895-4b26-42ff-9776-254f9e491dcf	IGHV3-11_IGHV3-48_IGHD	chr14	105836764	106538344
046fbee3-a3f3-4804-a267-5c759d686ecb	IGHV2-5_IGHD	chr14	105836764	106038365
0b63547e-f580-4a60-9175-c3ddcdbb0ae8	IGHD_IGHV1-69	chr14	105836764	106715181
18c05070-27f1-465e-9654-334b976504d1	IGHV2-5_IGHD	chr14	105836764	106038365
1cb34d8d-a604-42b2-ad49-bf7d6ba1f1a2	IGHD_IGHV1-24	chr14	105836764	106277043
32fb8f9f-5f36-4270-beed-dfaaa792b450	IGHV1-2_IGHD	chr14	105836764	105987083
3afaf7f3-2130-4cfa-a7ce-445e2c9b3afa	IGHD_IGHV1-46	chr14	105836764	106511610
4121287b-449f-41b0-8f2f-1fa7e106e18e	IGHV1-2_IGHD	chr14	105836764	105987083
4243fc0c-3113-4c4f-9cde-9886d9b20ecd	IGHD	chr14	105836764	105866249
48386161-8d19-4f99-98e4-37dbe64cd646	IGHD_IGHV5-10-1	chr14	105836764	106108464
4eb2b0f7-6720-470e-a96f-08b5dd509259	IGHD_IGHV1-46	chr14	105836764	106511610
7bbbe501-329a-4c68-b41b-33dddc6b422d	IGHD	chr14	105836764	105862028
7dd424f3-c303-4dfb-a2b5-7898f44fbb47	IGHV3-11_IGHD	chr14	105836764	106117204
8df605b4-f5a5-4583-8104-d3c17f3cbdba	IGHD	chr14	105836764	105905490
910f0e5d-dda1-4bca-82d7-963e0c3265c9	IGHD_IGHV1-24	chr14	105836764	106277043
9339e99f-bdb0-4ecc-876a-f1f6d03510ed	IGHD_IGHV3-21	chr14	105836764	106235594
b50b16f6-c585-4eab-860b-5a3990c32856	IGHD	chr14	105836764	105917751
d2826f56-c00a-4ded-a416-92cfe772456a	IGHD	chr14	105836764	105864852
e6f200e5-704a-45b6-bfe0-09fe561f05a3	IGHV3-73_IGHV3-22_IGHD	chr14	105836764	106803233
eda143c4-1360-4069-8078-5ad29d545994	IGHV3-11_IGHD	chr14	105836764	106117204
fb129b90-c958-4869-aa80-10f7c5edcc89	IGHD_IGHV1-69	chr14	105836764	106715181
fd485521-96ae-4cb4-a6bd-52471ef30a9a	IGHM_IGHD	chr14	105836764	105862134
10978eb1-9087-4308-9c0d-4046d94a3e90	IGHV1-2_IGHD	chr14	105838310	105987083
2847b1bd-4110-4df6-a46a-505bbcfa3eb0	IGHV1-69D_IGHD_IGHV1-69	chr14	105838310	106762588
74580acc-133a-43df-b68c-1ba6cee63ce2	IGHV4-59_IGHD	chr14	105838310	106627715
